source_file,duration_s,sr,active_s,n_cycles,n_validated,n_rejected,valley_med_cm,peak_med_cm,gap_med_cm,hub_x_cm,hub_y_cm,nose_deg,time_lying_s,time_sitting_s,time_standing_s,time_walking_s,distance_walked_m,n_steps_walking,n_walking_bouts,mean_stride_m,n_sts,s1_tilt_med_deg,s1_tilt_p90_deg
DATA_20260315_110000.BIN,3552.46,90.91,1782.13,285,285,0,1.683,6.387,4.704,1.172,-0.259,37.74,3025.0,285.4,159.4,82.7,326.0,129,22,1.273,10,103.64,120.50
DATA_20260315_120000.BIN,3550.76,90.91,1054.37,65,65,0,2.773,13.001,10.228,11.544,-2.737,-103.66,1391.6,2053.6,92.5,13.1,34.2,22,3,1.265,4,48.77,87.89
DATA_20260315_130000.BIN,3551.28,90.91,320.25,59,59,0,1.698,12.584,10.886,7.771,9.804,-60.20,60.3,1459.2,2027.9,3.8,12.4,7,2,1.238,14,15.36,34.19
DATA_20260315_140000.BIN,3550.49,90.91,584.85,24,24,0,7.482,20.381,12.899,12.610,-10.455,-78.06,289.4,1941.6,1315.6,3.9,28.6,7,3,1.300,16,26.30,55.65
DATA_20260315_150000.BIN,3552.23,90.91,1364.64,378,378,0,2.849,10.833,7.984,11.460,12.617,101.47,3071.7,298.3,39.1,143.2,621.7,197,44,1.274,15,124.57,141.77
DATA_20260315_160000.BIN,1098.52,90.91,389.29,69,69,0,1.772,9.363,7.591,-27.980,-19.768,-98.76,446.3,221.1,427.3,3.8,6.5,6,1,1.300,3,33.88,91.92
DATA_20260315_190033.BIN,1381.60,90.91,0.00,0,0,0,nan,nan,nan,-0.318,-0.085,0.00,0.0,0.0,1381.6,0.0,0.0,0,0,0.000,0,0.33,0.41
DATA_20260315_194544.BIN,810.74,90.91,0.00,0,0,0,nan,nan,nan,0.079,-0.115,0.00,0.0,0.0,810.7,0.0,0.0,0,0,0.000,0,0.06,0.12
DATA_20260315_200156.BIN,367.01,90.91,0.00,0,0,0,nan,nan,nan,0.090,0.056,0.00,0.0,0.0,367.0,0.0,0.0,0,0,0.000,0,0.13,0.14
DATA_20260315_202001.BIN,1927.20,90.91,0.00,0,0,0,nan,nan,nan,0.203,0.064,0.00,0.0,0.0,1927.2,0.0,0.0,0,0,0.000,0,0.28,0.31
DATA_20260315_205703.BIN,165.59,90.91,0.00,0,0,0,nan,nan,nan,-0.405,0.023,0.00,0.0,0.0,165.6,0.0,0.0,0,0,0.000,0,0.45,0.46
DATA_20260315_210000.BIN,1698.91,90.91,0.00,0,0,0,nan,nan,nan,0.010,-0.001,0.00,0.0,0.0,1698.9,0.0,0.0,0,0,0.000,0,0.02,0.06
DATA_20260315_213406.BIN,1526.31,90.91,0.00,0,0,0,nan,nan,nan,-0.699,0.073,0.00,0.0,0.0,1526.3,0.0,0.0,0,0,0.000,0,0.77,0.79
DATA_20260315_220000.BIN,397.60,90.91,0.00,0,0,0,nan,nan,nan,0.012,0.002,0.00,0.0,0.0,397.6,0.0,0.0,0,0,0.000,0,0.02,0.02
DATA_20260315_221513.BIN,1856.80,90.91,0.00,0,0,0,nan,nan,nan,0.063,0.070,0.00,0.0,0.0,1856.8,0.0,0.0,0,0,0.000,0,0.06,0.09
DATA_20260315_225406.BIN,340.10,90.91,0.00,0,0,0,nan,nan,nan,-0.005,-0.170,0.00,0.0,0.0,340.1,0.0,0.0,0,0,0.000,0,0.08,0.10
DATA_20260315_230000.BIN,1582.70,90.91,0.00,0,0,0,nan,nan,nan,0.069,-0.043,0.00,0.0,0.0,1582.7,0.0,0.0,0,0,0.000,0,0.09,0.12
DATA_20260315_232715.BIN,1856.80,90.91,0.00,0,0,0,nan,nan,nan,-0.155,-0.069,0.00,0.0,0.0,1856.8,0.0,0.0,0,0,0.000,0,0.09,0.11
