source_file,duration_s,sr,active_s,n_cycles,n_validated,n_rejected,valley_med_cm,peak_med_cm,gap_med_cm,hub_x_cm,hub_y_cm,nose_deg,time_lying_s,time_sitting_s,time_standing_s,time_walking_s,distance_walked_m,n_steps_walking,n_walking_bouts,mean_stride_m,n_sts,s1_tilt_med_deg,s1_tilt_p90_deg
DATA_20260319_055455.BIN,295.69,90.91,114.95,19,19,0,0.957,4.983,4.025,-0.522,-4.149,0.00,67.1,197.8,30.7,0.0,9.0,0,1,1.293,2,32.92,85.76
DATA_20260319_060000.BIN,3551.92,90.91,1980.84,367,367,0,1.987,6.395,4.407,-26.935,-13.302,-37.03,1923.5,1320.6,140.7,167.2,650.0,261,55,1.270,23,64.33,96.28
DATA_20260319_070000.BIN,3549.56,90.91,1451.34,207,207,0,2.650,8.755,6.105,-6.848,8.987,-153.96,3145.3,325.5,65.4,13.3,120.1,21,14,1.291,7,109.65,154.35
DATA_20260319_080000.BIN,3550.57,90.91,1533.40,341,341,0,1.975,5.988,4.014,13.954,-0.148,-118.42,1221.2,437.0,1769.9,122.4,1028.5,215,60,1.273,16,21.08,96.11
DATA_20260319_090000.BIN,3550.80,90.91,1943.30,280,280,0,2.223,8.080,5.857,8.762,-0.821,58.34,2743.3,539.2,30.0,238.4,1013.9,382,67,1.263,23,99.50,136.86
DATA_20260319_100000.BIN,3553.06,90.91,1435.17,298,298,0,1.446,6.507,5.061,-9.696,4.083,15.53,1744.8,0.0,1808.2,0.0,251.3,0,24,1.257,0,5.16,147.61
DATA_20260319_110000.BIN,3552.72,90.91,3174.80,657,657,0,2.088,6.740,4.652,3.899,2.996,25.73,2324.7,640.3,284.4,303.4,1170.7,434,100,1.267,29,70.16,111.36
DATA_20260319_120000.BIN,3552.34,90.91,3405.53,664,664,0,1.700,7.292,5.592,17.504,0.260,52.38,2103.3,1151.2,132.4,165.4,982.0,289,87,1.279,30,65.65,127.30
DATA_20260319_130000.BIN,3551.10,90.91,814.35,103,103,0,2.015,8.043,6.028,13.561,-3.425,-149.70,2932.5,589.3,1.9,27.3,117.8,46,10,1.295,6,114.01,130.74
DATA_20260319_140000.BIN,3550.72,90.91,374.55,25,25,0,1.665,8.508,6.843,10.759,10.676,-148.98,741.5,11.5,2797.8,0.0,36.3,0,4,1.295,0,13.27,76.50
DATA_20260319_150000.BIN,1420.22,90.91,246.84,23,23,0,1.675,5.736,4.060,4.056,12.305,-106.19,821.8,0.0,598.4,0.0,0.0,0,0,0.000,0,68.03,99.05
DATA_20260319_181748.BIN,1924.17,90.91,0.00,0,0,0,nan,nan,nan,-0.181,-0.039,0.00,0.0,0.0,1924.2,0.0,0.0,0,0,0.000,0,0.09,0.11
DATA_20260319_185126.BIN,494.70,90.91,0.00,0,0,0,nan,nan,nan,-0.151,0.063,0.00,0.0,0.0,494.7,0.0,0.0,0,0,0.000,0,0.18,0.20
DATA_20260319_190000.BIN,3543.79,90.91,0.00,0,0,0,nan,nan,nan,-0.002,0.005,0.00,0.0,0.0,3543.8,0.0,0.0,0,0,0.000,0,0.06,0.09
DATA_20260319_200000.BIN,1569.66,90.91,0.00,0,0,0,nan,nan,nan,0.021,-0.038,0.00,0.0,0.0,1569.7,0.0,0.0,0,0,0.000,0,0.05,0.09
DATA_20260319_202722.BIN,1831.66,90.91,0.00,0,0,0,nan,nan,nan,-0.042,0.032,0.00,0.0,0.0,1831.7,0.0,0.0,0,0,0.000,0,0.04,0.06
DATA_20260319_210809.BIN,1906.93,90.91,0.00,0,0,0,nan,nan,nan,-0.059,0.005,0.00,0.0,0.0,1906.9,0.0,0.0,0,0,0.000,0,0.07,0.09
DATA_20260319_214047.BIN,1126.22,90.91,0.00,0,0,0,nan,nan,nan,0.064,0.054,0.00,0.0,0.0,1126.2,0.0,0.0,0,0,0.000,0,0.07,0.09
DATA_20260319_220000.BIN,743.94,90.91,0.00,0,0,0,nan,nan,nan,0.004,-0.014,0.00,0.0,0.0,743.9,0.0,0.0,0,0,0.000,0,0.02,0.06
DATA_20260319_221250.BIN,2777.50,90.91,0.00,0,0,0,nan,nan,nan,-0.069,0.093,0.00,0.0,0.0,2777.5,0.0,0.0,0,0,0.000,0,0.09,0.16
DATA_20260319_230000.BIN,977.49,90.91,0.00,0,0,0,nan,nan,nan,-0.003,-0.009,0.00,0.0,0.0,977.5,0.0,0.0,0,0,0.000,0,0.02,0.04
DATA_20260319_232130.BIN,1824.97,90.91,0.00,0,0,0,nan,nan,nan,-0.017,0.029,0.00,0.0,0.0,1825.0,0.0,0.0,0,0,0.000,0,0.02,0.05
DATA_20260319_235246.BIN,413.17,90.91,0.00,0,0,0,nan,nan,nan,-0.093,0.057,0.00,0.0,0.0,413.2,0.0,0.0,0,0,0.000,0,0.08,0.09
