source_file,duration_s,sr,active_s,n_cycles,n_validated,n_rejected,valley_med_cm,peak_med_cm,gap_med_cm,hub_x_cm,hub_y_cm,nose_deg,time_lying_s,time_sitting_s,time_standing_s,time_walking_s,distance_walked_m,n_steps_walking,n_walking_bouts,mean_stride_m,n_sts,s1_tilt_med_deg,s1_tilt_p90_deg
DATA_20260323_110000.BIN,3550.81,90.91,2708.00,280,280,0,3.153,10.443,7.290,-6.319,-11.989,2.84,2122.9,972.8,166.1,289.0,1214.6,510,95,1.268,51,70.35,97.46
DATA_20260323_120000.BIN,299.90,90.91,72.38,17,17,0,4.487,8.944,4.457,1.073,0.534,-157.71,180.2,0.0,119.7,0.0,21.8,0,2,1.280,0,74.92,85.71
DATA_20260323_120904.BIN,557.70,90.91,99.11,18,18,0,3.268,9.692,6.425,-0.859,6.783,0.00,508.1,34.2,11.5,3.9,14.3,7,2,1.300,1,70.47,118.80
DATA_20260323_124922.BIN,616.64,90.91,39.67,14,14,0,3.412,7.978,4.566,-4.022,1.840,0.00,604.3,8.4,3.9,0.0,0.0,0,0,0.000,0,91.10,93.68
DATA_20260323_130000.BIN,3561.46,90.91,1376.36,352,352,0,1.838,6.906,5.069,-5.991,9.091,22.38,1441.5,0.0,2120.0,0.0,552.2,0,38,1.252,0,4.28,145.35
DATA_20260323_140000.BIN,2096.30,90.91,985.47,261,261,0,1.658,6.472,4.814,-1.665,-0.209,-96.83,1850.0,193.7,25.2,27.4,323.6,45,29,1.254,5,102.72,113.58
DATA_20260323_171323.BIN,1126.40,90.91,0.00,0,0,0,nan,nan,nan,-0.011,-0.024,0.00,0.0,0.0,1126.4,0.0,0.0,0,0,0.000,0,0.03,0.04
DATA_20260323_173440.BIN,1486.24,90.91,0.00,0,0,0,nan,nan,nan,-0.014,0.015,0.00,0.0,0.0,1486.2,0.0,0.0,0,0,0.000,0,0.02,0.02
DATA_20260323_180000.BIN,384.59,90.91,0.00,0,0,0,nan,nan,nan,0.017,0.010,0.00,0.0,0.0,384.6,0.0,0.0,0,0,0.000,0,0.01,0.02
DATA_20260323_180756.BIN,1912.27,90.91,0.00,0,0,0,nan,nan,nan,-0.145,-0.012,0.00,0.0,0.0,1912.3,0.0,0.0,0,0,0.000,0,0.03,0.05
DATA_20260323_184200.BIN,1047.54,90.91,0.00,0,0,0,nan,nan,nan,-0.155,0.010,0.00,0.0,0.0,1047.5,0.0,0.0,0,0,0.000,0,0.02,0.03
DATA_20260323_190000.BIN,858.23,90.91,0.00,0,0,0,nan,nan,nan,0.015,-0.007,0.00,0.0,0.0,858.2,0.0,0.0,0,0,0.000,0,0.02,0.03
DATA_20260323_191754.BIN,1916.44,90.91,0.00,0,0,0,nan,nan,nan,0.095,0.005,0.00,0.0,0.0,1916.4,0.0,0.0,0,0,0.000,0,0.11,0.11
DATA_20260323_195047.BIN,528.88,90.91,0.00,0,0,0,nan,nan,nan,-0.019,-0.087,0.00,0.0,0.0,528.9,0.0,0.0,0,0,0.000,0,0.03,0.05
DATA_20260323_200000.BIN,1333.61,90.91,0.00,0,0,0,nan,nan,nan,0.010,0.001,0.00,0.0,0.0,1333.6,0.0,0.0,0,0,0.000,0,0.02,0.03
DATA_20260323_202922.BIN,1798.62,90.91,0.00,0,0,0,nan,nan,nan,-0.052,0.048,0.00,0.0,0.0,1798.6,0.0,0.0,0,0,0.000,0,0.07,0.08
DATA_20260323_210107.BIN,1815.84,90.91,0.00,0,0,0,nan,nan,nan,0.014,0.011,0.00,0.0,0.0,1815.8,0.0,0.0,0,0,0.000,0,0.02,0.03
DATA_20260323_213245.BIN,1600.61,90.91,0.00,0,0,0,nan,nan,nan,0.063,-0.110,0.00,0.0,0.0,1600.6,0.0,0.0,0,0,0.000,0,0.08,0.10
DATA_20260323_220000.BIN,268.97,90.91,0.00,0,0,0,nan,nan,nan,-0.004,-0.000,0.00,0.0,0.0,269.0,0.0,0.0,0,0,0.000,0,0.01,0.02
DATA_20260323_220834.BIN,3027.70,90.91,0.00,0,0,0,nan,nan,nan,-0.244,0.152,0.00,0.0,0.0,3027.7,0.0,0.0,0,0,0.000,0,0.15,0.17
DATA_20260323_230000.BIN,3538.10,90.91,0.00,0,0,0,nan,nan,nan,-0.027,0.008,0.00,0.0,0.0,3538.1,0.0,0.0,0,0,0.000,0,0.02,0.03
